# NCBI taxid / entrez / STRING 
4081	101244745	4081.Solyc12g005700.1.1
4081	101256130	4081.Solyc10g007610.2.1
4081	101245071	4081.Solyc06g082520.2.1
4081	101251833	4081.Solyc02g092820.2.1
4081	101258175	4081.Solyc08g081050.2.1
4081	101254555	4081.Solyc11g020890.1.1
4081	104646939	4081.Solyc04g055050.1.1
4081	101255480	4081.Solyc03g119930.1.1
4081	101256054	4081.Solyc11g011120.1.1
4081	101246342	4081.Solyc04g077120.2.1
4081	101255533	4081.Solyc09g075900.2.1
4081	101257994	4081.Solyc01g010290.2.1
4081	101248153	4081.Solyc10g084140.1.1
4081	101254395	4081.Solyc06g071500.2.1
4081	101265249	4081.Solyc06g082940.2.1
4081	101253956	4081.Solyc02g084340.1.1
4081	101261865	4081.Solyc10g084760.1.1
4081	101252666	4081.Solyc03g058860.2.1
4081	101243747	4081.Solyc10g012200.1.1
4081	778302	4081.Solyc04g082140.2.1
4081	101262063	4081.Solyc10g078230.1.1
4081	101268845	4081.Solyc03g044080.2.1
4081	101246560	4081.Solyc01g057910.2.1
4081	101264123	4081.Solyc05g052300.2.1
4081	101250793	4081.Solyc04g049960.2.1
4081	101268124	4081.Solyc08g005350.2.1
4081	101246417	4081.Solyc04g058090.2.1
4081	109120357	4081.Solyc05g051190.1.1
4081	104649003	4081.Solyc08g075900.1.1
4081	101265018	4081.Solyc04g010330.2.1
4081	101244770	4081.Solyc05g008890.2.1
4081	109119845	4081.Solyc03g098570.1.1
4081	101256453	4081.Solyc11g069350.1.1
4081	101256552	4081.Solyc11g066080.1.1
4081	101250271	4081.Solyc02g077010.1.1
4081	101252765	4081.Solyc03g117360.2.1
4081	101251896	4081.Solyc06g060750.2.1
4081	101262809	4081.Solyc04g078070.2.1
4081	100736470	4081.Solyc01g068060.2.1
4081	101256854	4081.Solyc03g091040.1.1
4081	101248200	4081.Solyc05g055170.2.1
4081	101266489	4081.Solyc03g032240.2.1
4081	101248043	4081.Solyc01g067780.1.1
4081	101249896	4081.Solyc12g044670.1.1
4081	101261793	4081.Solyc03g096080.2.1
4081	101267308	4081.Solyc05g006310.1.1
4081	104649444	4081.Solyc09g097970.2.1
4081	101255850	4081.Solyc11g008890.1.1
4081	100301934	4081.Solyc07g062840.2.1
4081	101260053	4081.Solyc06g005800.2.1
4081	104644281	4081.Solyc02g062500.2.1
4081	101264929	4081.Solyc05g007480.1.1
4081	101247595	4081.Solyc12g055950.1.1
4081	101268051	4081.Solyc02g086050.2.1
4081	101257154	4081.Solyc12g088420.1.1
4081	101249062	4081.Solyc03g115920.2.1
4081	101254641	4081.Solyc01g100750.2.1
4081	101257312	4081.Solyc01g109070.2.1
4081	101249869	4081.Solyc10g050540.1.1
4081	101266426	4081.Solyc06g083680.2.1
4081	101252288	4081.Solyc05g046320.1.1
4081	606711	4081.Solyc04g079730.1.1
4081	104649436	4081.Solyc09g098400.1.1
4081	101260553	4081.Solyc07g048100.1.1
4081	101252348	4081.Solyc11g012090.1.1
4081	101244494	4081.Solyc06g062800.2.1
4081	101245279	4081.Solyc08g074450.2.1
4081	101251049	4081.Solyc02g089230.2.1
4081	101260764	4081.Solyc01g091710.2.1
4081	101251169	4081.Solyc03g112960.1.1
4081	101243970	4081.Solyc03g096780.1.1
4081	101267632	4081.Solyc08g080540.2.1
4081	101266240	4081.Solyc07g066040.1.1
4081	101252514	4081.Solyc01g005780.1.1
4081	109120863	4081.Solyc08g036500.1.1
4081	101261003	4081.Solyc03g093220.2.1
4081	101250435	4081.Solyc09g014440.2.1
4081	101249558	4081.Solyc06g065850.2.1
4081	101255500	4081.Solyc06g071800.2.1
4081	543902	4081.Solyc12g015880.1.1
4081	101246143	4081.Solyc05g045670.2.1
4081	101252477	4081.Solyc04g024520.2.1
4081	101265248	4081.Solyc06g083730.2.1
4081	101267674	4081.Solyc02g068350.1.1
4081	101259572	4081.Solyc01g066450.2.1
4081	101247997	4081.Solyc03g123550.1.1
4081	101261926	4081.Solyc06g071900.2.1
4081	101254438	4081.Solyc10g086100.1.1
4081	101250741	4081.Solyc01g098170.2.1
4081	101248261	4081.Solyc02g077100.2.1
4081	778319	4081.Solyc06g075620.2.1
4081	101258561	4081.Solyc05g054700.2.1
4081	101261737	4081.Solyc09g009530.2.1
4081	101268250	4081.Solyc02g070780.2.1
4081	101243890	4081.Solyc05g015470.1.1
4081	544275	4081.Solyc11g011380.1.1
4081	101245697	4081.Solyc09g089680.2.1
4081	101253329	4081.Solyc10g054880.1.1
4081	101244244	4081.Solyc02g089580.2.1
4081	101259237	4081.Solyc04g051660.2.1
4081	101266887	4081.Solyc02g088560.2.1
4081	101253431	4081.Solyc01g102900.2.1
4081	101247279	4081.Solyc02g087040.1.1
4081	101268534	4081.Solyc02g084820.2.1
4081	101250966	4081.Solyc03g044740.2.1
4081	101258397	4081.Solyc01g008840.2.1
4081	101244145	4081.Solyc02g081150.1.1
4081	101254496	4081.Solyc06g051730.2.1
4081	101265819	4081.Solyc04g081570.2.1
4081	101259585	4081.Solyc01g106370.2.1
4081	101257809	4081.Solyc01g107880.2.1
4081	101254497	4081.Solyc06g050110.1.1
4081	101253158	4081.Solyc02g067430.2.1
4081	101243895	4081.Solyc05g053920.1.1
4081	101266652	4081.Solyc07g049440.2.1
4081	101250552	4081.Solyc10g055190.1.1
4081	101255341	4081.Solyc01g106510.2.1
4081	101267480	4081.Solyc02g067360.2.1
4081	101253731	4081.Solyc10g009370.2.1
4081	101252841	4081.Solyc02g070300.2.1
4081	101250038	4081.Solyc08g076160.2.1
4081	100736462	4081.Solyc08g008380.2.1
4081	101248779	4081.Solyc05g051840.1.1
4081	101249245	4081.Solyc03g044630.1.1
4081	101263493	4081.Solyc03g031470.2.1
4081	101250679	4081.Solyc03g114130.1.1
4081	101246672	4081.Solyc01g107380.2.1
4081	101246777	4081.Solyc02g090670.2.1
4081	101249975	4081.Solyc02g090470.2.1
4081	101265981	4081.Solyc02g089720.1.1
4081	101266856	4081.Solyc09g008050.2.1
4081	101267270	4081.Solyc01g097650.2.1
4081	101268693	4081.Solyc06g069090.2.1
4081	101251996	4081.Solyc06g064440.2.1
4081	101264960	4081.Solyc08g078250.2.1
4081	101254809	4081.Solyc06g068610.1.1
4081	543775	4081.Solyc09g010180.2.1
4081	101255100	4081.Solyc05g051580.2.1
4081	101265809	4081.Solyc12g098120.1.1
4081	101259956	4081.Solyc07g064040.2.1
4081	101263748	4081.Solyc01g067830.2.1
4081	101254052	4081.Solyc02g071120.2.1
4081	101248834	4081.Solyc02g080820.2.1
4081	101245679	4081.Solyc08g005430.2.1
4081	101251197	4081.Solyc07g008360.1.1
4081	101055606	4081.Solyc02g021640.2.1
4081	101247567	4081.Solyc01g089950.2.1
4081	101255587	4081.Solyc05g006970.2.1
4081	101250447	4081.Solyc09g082180.2.1
4081	101259233	4081.Solyc04g009420.2.1
4081	101247050	4081.Solyc08g080270.2.1
4081	101252544	4081.Solyc02g088010.2.1
4081	101267384	4081.Solyc12g011360.1.1
4081	101264635	4081.Solyc06g072670.2.1
4081	101244215	4081.Solyc08g078100.1.1
4081	101245073	4081.Solyc07g008070.1.1
4081	101252361	4081.Solyc03g007360.2.1
4081	543809	4081.Solyc05g051850.2.1
4081	101249032	4081.Solyc02g031950.2.1
4081	101250367	4081.Solyc03g006110.2.1
4081	101253264	4081.Solyc03g098190.2.1
4081	101251924	4081.Solyc09g090090.1.1
4081	101253140	4081.Solyc01g106730.1.1
4081	101253949	4081.Solyc02g005280.1.1
4081	101243945	4081.Solyc10g083390.1.1
4081	101262865	4081.Solyc10g006340.2.1
4081	101253420	4081.Solyc01g080940.2.1
4081	101254988	4081.Solyc04g015160.2.1
4081	101263741	4081.Solyc09g015380.1.1
4081	101257724	4081.Solyc11g013550.1.1
4081	101245334	4081.Solyc12g044310.1.1
4081	101255996	4081.Solyc05g054840.2.1
4081	101260923	4081.Solyc04g016330.2.1
4081	101252060	4081.Solyc03g065250.2.1
4081	101247074	4081.Solyc01g108430.2.1
4081	101257062	4081.Solyc04g008430.1.1
4081	101264370	4081.Solyc09g075480.2.1
4081	101263773	4081.Solyc10g081500.1.1
4081	101243855	4081.Solyc02g071890.2.1
4081	101258314	4081.Solyc10g077060.1.1
4081	101264652	4081.Solyc08g008620.2.1
4081	101262716	4081.Solyc04g079330.1.1
4081	101259461	4081.Solyc07g065480.2.1
4081	101262150	4081.Solyc01g090500.2.1
4081	101265147	4081.Solyc07g040730.1.1
4081	101268808	4081.Solyc01g105410.2.1
4081	101262428	4081.Solyc06g069410.2.1
4081	101249847	4081.Solyc09g014480.1.1
4081	101255419	4081.Solyc08g077940.1.1
4081	101257506	4081.Solyc01g068240.2.1
4081	101255238	4081.Solyc01g081040.2.1
4081	101252957	4081.Solyc12g009210.1.1
4081	101246086	4081.Solyc01g080620.2.1
4081	101243918	4081.Solyc08g078130.2.1
4081	101265913	4081.Solyc04g010290.2.1
4081	101264949	4081.Solyc07g042700.2.1
4081	101258383	4081.Solyc07g008670.2.1
4081	101247428	4081.Solyc05g053510.1.1
4081	101257636	4081.Solyc03g031850.1.1
4081	101245221	4081.Solyc02g081070.2.1
4081	101249837	4081.Solyc07g052270.2.1
4081	101258936	4081.Solyc03g112620.2.1
4081	101256358	4081.Solyc12g005830.1.1
4081	101268256	4081.Solyc12g005570.1.1
4081	101268328	4081.Solyc01g111650.2.1
4081	104646106	4081.Solyc03g007720.2.1
4081	101257720	4081.Solyc02g087760.2.1
4081	543717	4081.Solyc01g067370.2.1
4081	101264436	4081.Solyc06g068040.2.1
4081	101247981	4081.Solyc02g069280.2.1
4081	101251614	4081.Solyc01g068630.2.1
4081	101259455	4081.Solyc07g054490.2.1
4081	101247574	4081.Solyc10g086330.1.1
4081	101255039	4081.Solyc10g017990.1.1
4081	101260745	4081.Solyc08g006160.2.1
4081	104647683	4081.Solyc05g050670.1.1
4081	101245695	4081.Solyc09g066140.2.1
4081	101268652	4081.Solyc03g025740.2.1
4081	101265274	4081.Solyc09g063030.2.1
4081	101267730	4081.Solyc01g007130.2.1
4081	101254910	4081.Solyc06g082130.2.1
4081	101246394	4081.Solyc02g091950.2.1
4081	101258317	4081.Solyc10g081300.1.1
4081	101244047	4081.Solyc10g080730.1.1
4081	101253195	4081.Solyc06g074220.2.1
4081	101249090	4081.Solyc06g073380.2.1
4081	101249564	4081.Solyc07g064560.2.1
4081	101254445	4081.Solyc02g078020.2.1
4081	101262065	4081.Solyc02g093390.2.1
4081	101254944	4081.Solyc09g092680.2.1
4081	101268279	4081.Solyc05g015350.2.1
4081	101259361	4081.Solyc09g011870.1.1
4081	101265687	4081.Solyc02g022930.2.1
4081	101257537	4081.Solyc12g008390.1.1
4081	101249246	4081.Solyc12g020120.1.1
4081	101265442	4081.Solyc06g035820.1.1
4081	101246409	4081.Solyc12g096830.1.1
4081	101266280	4081.Solyc10g080610.1.1
4081	101266096	4081.Solyc11g072770.1.1
4081	101250637	4081.Solyc01g111970.2.1
4081	3950483	4081.Solyc09g055950.1.1
4081	101259458	4081.Solyc07g054650.1.1
4081	101268820	4081.Solyc02g090860.2.1
4081	101264609	4081.Solyc03g120640.2.1
4081	101254986	4081.Solyc03g112770.2.1
4081	101263913	4081.Solyc06g036070.2.1
4081	101245855	4081.Solyc06g065570.2.1
4081	101262558	4081.Solyc09g075560.1.1
4081	101248157	4081.Solyc02g088230.2.1
4081	101268643	4081.Solyc02g083020.1.1
4081	101254468	4081.Solyc03g114000.2.1
4081	101256155	4081.Solyc11g050730.1.1
4081	101267202	4081.Solyc03g005040.1.1
4081	101254676	4081.Solyc03g118470.2.1
4081	101258749	4081.Solyc05g008310.2.1
4081	101254318	4081.Solyc08g006900.2.1
4081	101265693	4081.Solyc02g089730.1.1
4081	101263482	4081.Solyc11g012660.1.1
4081	101255252	4081.Solyc02g032660.2.1
4081	101246341	4081.Solyc04g074960.2.1
4081	101260603	4081.Solyc11g066320.1.1
4081	101245403	4081.Solyc10g005390.2.1
4081	543537	4081.Solyc01g098610.2.1
4081	101255169	4081.Solyc12g006120.1.1
4081	100147724	4081.Solyc09g018790.2.1
4081	104644277	4081.Solyc11g006870.1.1
4081	101251332	4081.Solyc01g098230.2.1
4081	101246624	4081.Solyc04g050490.2.1
4081	101246112	4081.Solyc12g009000.1.1
4081	543897	4081.Solyc10g086260.1.1
4081	101246091	4081.Solyc09g090960.2.1
4081	101250591	4081.Solyc04g015350.2.1
4081	101265817	4081.Solyc04g054820.2.1
4081	104648938	4081.Solyc08g082570.2.1
4081	101266736	4081.Solyc07g018010.2.1
4081	778234	4081.Solyc12g009560.1.1
4081	100037736	4081.Solyc02g078910.2.1
4081	778221	4081.Solyc02g065550.2.1
4081	101252940	4081.Solyc02g090340.2.1
4081	100736546	4081.Solyc07g065050.2.1
4081	101265712	4081.Solyc03g096370.2.1
4081	100750254	4081.Solyc10g054840.1.1
4081	101262532	4081.Solyc07g006490.2.1
4081	101265664	4081.Solyc08g081930.2.1
4081	543668	4081.Solyc07g005560.2.1
4081	101253109	4081.Solyc08g067830.2.1
4081	104648967	4081.Solyc08g077810.1.1
4081	101268560	4081.Solyc03g114450.2.1
4081	101251539	4081.Solyc11g030390.1.1
4081	104647561	4081.Solyc05g054470.2.1
4081	101252688	4081.Solyc05g015890.2.1
4081	104649830	4081.Solyc10g076390.1.1
4081	101244881	4081.Solyc06g066830.2.1
4081	101246273	4081.Solyc08g083510.1.1
4081	101267746	4081.Solyc01g108240.2.1
4081	101254444	4081.Solyc02g081830.2.1
4081	101246743	4081.Solyc08g067500.1.1
4081	101253671	4081.Solyc12g056870.1.1
4081	101267247	4081.Solyc06g082760.2.1
4081	101267455	4081.Solyc01g109830.2.1
4081	101253350	4081.Solyc11g061980.1.1
4081	101254696	4081.Solyc05g046110.2.1
4081	101256568	4081.Solyc03g091000.1.1
4081	101263717	4081.Solyc06g060170.2.1
4081	101244652	4081.Solyc12g096960.1.1
4081	101244818	4081.Solyc01g109740.2.1
4081	544266	4081.Solyc08g078900.1.1
4081	544008	4081.Solyc01g006540.2.1
4081	101250551	4081.Solyc01g110400.2.1
4081	101245773	4081.Solyc07g009320.2.1
4081	101264405	4081.Solyc12g014430.1.1
4081	101255196	4081.Solyc04g082280.2.1
4081	101265589	4081.Solyc01g102260.2.1
4081	101055553	4081.Solyc08g021820.2.1
4081	101256634	4081.Solyc01g111870.1.1
4081	101245344	4081.Solyc03g113220.2.1
4081	101264329	4081.Solyc05g055550.2.1
4081	101244676	4081.Solyc06g072880.1.1
4081	101244725	4081.Solyc10g079350.1.1
4081	101263677	4081.Solyc12g014200.1.1
4081	101259995	4081.Solyc02g093460.2.1
4081	101253571	4081.Solyc12g099890.1.1
4081	101253787	4081.Solyc05g052780.2.1
4081	101244283	4081.Solyc04g082810.2.1
4081	101251579	4081.Solyc04g080010.2.1
4081	101257948	4081.Solyc04g015020.2.1
4081	101254698	4081.Solyc06g030490.2.1
4081	101264782	4081.Solyc02g078600.2.1
4081	101259068	4081.Solyc09g011880.2.1
4081	101267890	4081.Solyc05g007660.2.1
4081	101266149	4081.Solyc09g011550.2.1
4081	101260035	4081.Solyc03g120800.2.1
4081	101261758	4081.Solyc10g008090.1.1
4081	101255403	4081.Solyc06g005600.2.1
4081	101267875	4081.Solyc03g093650.2.1
4081	101254312	4081.Solyc07g021620.1.1
4081	3950404	4081.Solyc03g013620.1.1
4081	101249473	4081.Solyc07g065640.2.1
4081	101261478	4081.Solyc11g007980.1.1
4081	101251013	4081.Solyc08g014080.2.1
4081	101256173	4081.Solyc04g008460.2.1
4081	101246309	4081.Solyc02g069400.2.1
4081	101254682	4081.Solyc04g007530.2.1
4081	101246002	4081.Solyc02g093980.2.1
4081	101253235	4081.Solyc01g112070.2.1
4081	101251086	4081.Solyc05g008010.2.1
4081	101244332	4081.Solyc10g080740.1.1
4081	101245811	4081.Solyc10g080810.1.1
4081	101244367	4081.Solyc04g079740.2.1
4081	101253681	4081.Solyc04g008670.1.1
4081	101244121	4081.Solyc01g094000.2.1
4081	101261555	4081.Solyc01g103230.2.1
4081	101248092	4081.Solyc04g008780.2.1
4081	101262049	4081.Solyc01g094920.2.1
4081	101245154	4081.Solyc04g050260.1.1
4081	101265825	4081.Solyc05g013420.1.1
4081	101246508	4081.Solyc12g005780.1.1
4081	101244287	4081.Solyc05g012340.2.1
4081	101254510	4081.Solyc08g076290.2.1
4081	101257682	4081.Solyc07g043240.2.1
4081	101246344	4081.Solyc04g080910.1.1
4081	101247110	4081.Solyc12g040790.1.1
4081	104649060	4081.Solyc01g091540.1.1
4081	101252927	4081.Solyc01g107660.2.1
4081	101248817	4081.Solyc10g005490.2.1
4081	101249083	4081.Solyc05g051830.2.1
4081	101261437	4081.Solyc08g082100.2.1
4081	101260663	4081.Solyc08g068350.2.1
4081	101243811	4081.Solyc01g008280.2.1
4081	101248815	4081.Solyc01g091120.2.1
4081	101255628	4081.Solyc01g095090.2.1
